dc,native_elems,latent_elems,bytes_ratio,rl2_latent,logit_spearman,rl2_sparse_orig,rl2_sparse_latent,sparse_support,model,regime,layer
256,256,256,1.0,5.082623686215006e-07,0.999999999825377,0.00978952524882609,0.009789535374379665,1.0,0.5B,needle,9
256,256,256,1.0,7.407955786575502e-07,0.999999999825377,0.021103169066446926,0.021103272275779832,1.0,0.5B,needle,9
256,256,256,1.0,3.580051054012661e-07,0.999999999476131,0.31543723416331093,0.31543699361369515,1.0,0.5B,needle,9
256,256,256,1.0,1.2248505997665536e-06,0.999999999825377,1.7718037984716395e-06,2.520183659659053e-06,1.0,0.5B,needle,9
256,256,256,1.0,6.501050924203325e-07,0.999999999650754,0.09389703960150315,0.09389649573751596,1.0,0.5B,needle,9
32,256,32,0.125,0.2412287127296674,0.9396680134360239,0.07907438720439025,0.24548661225136897,0.8292682926829268,0.5B,needle,10
32,256,32,0.125,0.2792073670477946,0.9698163756455742,0.0021488784979846,0.2807346211389049,0.9146341463414634,0.5B,needle,10
32,256,32,0.125,0.4392829521092729,0.9844537713844714,0.0034633898742807857,0.4387427535510956,0.7682926829268293,0.5B,needle,10
32,256,32,0.125,0.3491904746065248,0.9364575335600247,0.4754536279245983,0.5220195824569382,0.3902439024390244,0.5B,needle,10
32,256,32,0.125,0.48628353419685255,0.968219165309357,0.06506006342317715,0.4926621617570351,0.8658536585365854,0.5B,needle,10
64,256,64,0.25,0.16690689515119114,0.9898018558484677,0.07907438720439025,0.16366927320159932,0.8536585365853658,0.5B,needle,10
64,256,64,0.25,0.16598411088122456,0.989541006466024,0.0021488784979846,0.16654962592490272,0.9390243902439024,0.5B,needle,10
64,256,64,0.25,0.2692628671469516,0.994341876078751,0.0034633898742807857,0.26933464837009186,0.7804878048780488,0.5B,needle,10
64,256,64,0.25,0.23910103637694935,0.9915443603730193,0.4754536279245983,0.46958097109191743,0.6951219512195121,0.5B,needle,10
64,256,64,0.25,0.3783953284145642,0.9927255233954019,0.06506006342317715,0.3727455629346155,0.9390243902439024,0.5B,needle,10
128,256,128,0.5,0.12843453355256929,0.9985356129764386,0.07907438720439025,0.12908113548262373,0.9146341463414634,0.5B,needle,10
128,256,128,0.5,0.09886777767641058,0.9988444896191799,0.0021488784979846,0.09890474408794458,0.9878048780487805,0.5B,needle,10
128,256,128,0.5,0.12635126393023477,0.9995771455326465,0.0034633898742807857,0.12735438764344278,0.9634146341463414,0.5B,needle,10
128,256,128,0.5,0.17546508280775108,0.9980731454577123,0.4754536279245983,0.4016478227524141,0.8902439024390244,0.5B,needle,10
128,256,128,0.5,0.17342261800268602,0.9991126928997341,0.06506006342317715,0.21152358818009193,0.975609756097561,0.5B,needle,10
192,256,192,0.75,0.10031904369986572,0.9995933292424055,0.07907438720439025,0.11104640936879517,0.975609756097561,0.5B,needle,10
192,256,192,0.75,0.05848298362308377,0.9997774237867026,0.0021488784979846,0.05873462776844018,1.0,0.5B,needle,10
192,256,192,0.75,0.04875734630438108,0.9998745167902383,0.0034633898742807857,0.05016175567604839,0.9878048780487805,0.5B,needle,10
192,256,192,0.75,0.142204102198542,0.9995037727926313,0.4754536279245983,0.41510255964952336,0.9390243902439024,0.5B,needle,10
192,256,192,0.75,0.10595205349738321,0.999726670137613,0.06506006342317715,0.13450492665862498,0.9878048780487805,0.5B,needle,10
256,256,256,1.0,4.381451237261306e-07,0.999999999650754,0.07907438720439025,0.07907413792629797,1.0,0.5B,needle,10
256,256,256,1.0,6.294178089187276e-07,0.999999999476131,0.0021488784979846,0.0021489511854661755,1.0,0.5B,needle,10
256,256,256,1.0,5.031452698760014e-07,0.999999999825377,0.0034633898742807857,0.003463732558914359,1.0,0.5B,needle,10
256,256,256,1.0,2.1007717362547091e-07,0.9999999991268851,0.4754536279245983,0.4754536562717636,1.0,0.5B,needle,10
256,256,256,1.0,1.2329075735686038e-06,0.999999999650754,0.06506006342317715,0.06505902556240492,1.0,0.5B,needle,10
32,256,32,0.125,0.3801588591591019,0.8763030217572985,0.027668611641031658,0.3816994941795391,0.7560975609756098,0.5B,needle,11
32,256,32,0.125,0.3021242784552749,0.8837324579329019,0.3751206052485206,0.288778074177712,0.6585365853658537,0.5B,needle,11
32,256,32,0.125,0.3026920209388614,0.8791221299453791,0.09532645586288499,0.2843117995328389,0.6951219512195121,0.5B,needle,11
32,256,32,0.125,0.306449664322041,0.9779111249012052,8.470365404845345e-06,0.30645002529696824,0.8170731707317073,0.5B,needle,11
32,256,32,0.125,0.3345235812358751,0.9716098826569808,0.0001521110125214832,0.33463242348717714,0.8780487804878049,0.5B,needle,11
64,256,64,0.25,0.3738203455944101,0.9790322443312627,0.027668611641031658,0.3771840934774386,0.8780487804878049,0.5B,needle,11
64,256,64,0.25,0.2762062884154197,0.9742932312467758,0.3751206052485206,0.33699451508153033,0.8048780487804879,0.5B,needle,11
64,256,64,0.25,0.28737165786207947,0.9646413095640427,0.09532645586288499,0.30928445941844135,0.8170731707317073,0.5B,needle,11
64,256,64,0.25,0.19458223338327077,0.9973035461291921,8.470365404845345e-06,0.194582973655616,0.9634146341463414,0.5B,needle,11
64,256,64,0.25,0.19708856087818444,0.9960214646373631,0.0001521110125214832,0.197188816482339,0.975609756097561,0.5B,needle,11
128,256,128,0.5,0.309643434066461,0.9983599340380502,0.027668611641031658,0.30784956095686417,0.9878048780487805,0.5B,needle,11
128,256,128,0.5,0.2439888299097294,0.9974521319609475,0.3751206052485206,0.2745570189773508,0.9390243902439024,0.5B,needle,11
128,256,128,0.5,0.2304511934379393,0.9976564111770226,0.09532645586288499,0.23034977015101002,0.9512195121951219,0.5B,needle,11
128,256,128,0.5,0.10031286837044619,0.9997091479426115,8.470365404845345e-06,0.10031482019603913,0.9878048780487805,0.5B,needle,11
128,256,128,0.5,0.13645206570707444,0.9994517166306357,0.0001521110125214832,0.1365277901315465,0.9878048780487805,0.5B,needle,11
192,256,192,0.75,0.19907386374964037,0.9996945127895557,0.027668611641031658,0.19513424001472837,0.975609756097561,0.5B,needle,11
192,256,192,0.75,0.16636546792569745,0.9994670642455035,0.3751206052485206,0.30939931623808015,0.9634146341463414,0.5B,needle,11
192,256,192,0.75,0.14730341238901304,0.9995041206416336,0.09532645586288499,0.1479911037709344,0.9634146341463414,0.5B,needle,11
192,256,192,0.75,0.040389320315192774,0.9999472872555502,8.470365404845345e-06,0.04039366937948661,0.975609756097561,0.5B,needle,11
192,256,192,0.75,0.0967397004156858,0.999894763453179,0.0001521110125214832,0.0968149455494143,1.0,0.5B,needle,11
256,256,256,1.0,2.4686355075077875e-06,0.999999998777639,0.027668611641031658,0.027669088080742033,1.0,0.5B,needle,11
256,256,256,1.0,3.694951623044157e-07,0.999999998777639,0.3751206052485206,0.3751211296606645,1.0,0.5B,needle,11
256,256,256,1.0,8.352810702722165e-07,0.999999999476131,0.09532645586288499,0.09532687560050838,1.0,0.5B,needle,11
256,256,256,1.0,8.227563266664591e-07,0.999999998428393,8.470365404845345e-06,8.420743585756036e-06,1.0,0.5B,needle,11
256,256,256,1.0,3.542297731311313e-07,0.9999999993015081,0.0001521110125214832,0.00015226400211647143,1.0,0.5B,needle,11
32,256,32,0.125,0.5694264501544256,0.9752741346997624,0.0012709658914762283,0.5704364614204365,0.7073170731707317,0.5B,needle,12
32,256,32,0.125,0.6616672253287059,0.898935404985087,0.29257818329782254,0.7811386897260478,0.4146341463414634,0.5B,needle,12
32,256,32,0.125,0.5506193762828846,0.9502876826500629,0.1935054894928303,0.5579335502234893,0.6463414634146342,0.5B,needle,12
32,256,32,0.125,0.37531693065548605,0.954840246923059,0.017684492565846772,0.3709200666374318,0.9024390243902439,0.5B,needle,12
32,256,32,0.125,0.5619201964250294,0.9716170572172773,0.004157875507543228,0.5627162911916659,0.8536585365853658,0.5B,needle,12
64,256,64,0.25,0.35704378797533587,0.9910972219591235,0.0012709658914762283,0.35767091073464463,0.8170731707317073,0.5B,needle,12
64,256,64,0.25,0.40652531658590785,0.9783096856431289,0.29257818329782254,0.6687608785189703,0.7560975609756098,0.5B,needle,12
64,256,64,0.25,0.4026876007709518,0.9866301213221883,0.1935054894928303,0.443619798282404,0.8536585365853658,0.5B,needle,12
64,256,64,0.25,0.1746893306780506,0.9815559939663705,0.017684492565846772,0.1722666547660095,0.9512195121951219,0.5B,needle,12
64,256,64,0.25,0.3538409719787459,0.9898237347125253,0.004157875507543228,0.35392215348118816,0.926829268292683,0.5B,needle,12
128,256,128,0.5,0.21595726336160873,0.9973755817809489,0.0012709658914762283,0.21718924478000895,0.8902439024390244,0.5B,needle,12
128,256,128,0.5,0.34484419535780536,0.9952468925698671,0.29257818329782254,0.6779759668716021,0.8902439024390244,0.5B,needle,12
128,256,128,0.5,0.3909027223699907,0.9978298545918527,0.1935054894928303,0.3663371517418102,0.9634146341463414,0.5B,needle,12
128,256,128,0.5,0.07147420686460101,0.9971743086997008,0.017684492565846772,0.07458875469961254,0.975609756097561,0.5B,needle,12
128,256,128,0.5,0.09198492004500791,0.9988407476230597,0.004157875507543228,0.09294821807872695,0.9512195121951219,0.5B,needle,12
192,256,192,0.75,0.14009895442403805,0.9996919685325455,0.0012709658914762283,0.14120049587797687,0.9634146341463414,0.5B,needle,12
192,256,192,0.75,0.33573012324803386,0.9991968424977715,0.29257818329782254,0.67476385971229,0.926829268292683,0.5B,needle,12
192,256,192,0.75,0.36947674216412046,0.9992042363845475,0.1935054894928303,0.37304682707007336,0.975609756097561,0.5B,needle,12
192,256,192,0.75,0.03365434439108838,0.9994049185415868,0.017684492565846772,0.040595456383032975,0.975609756097561,0.5B,needle,12
192,256,192,0.75,0.07365210118313995,0.9997398092954864,0.004157875507543228,0.07320529827785713,0.975609756097561,0.5B,needle,12
256,256,256,1.0,7.074823188958719e-07,1.0,0.0012709658914762283,0.0012706053565360244,1.0,0.5B,needle,12
256,256,256,1.0,1.9238763239708892e-07,0.9999999993015081,0.29257818329782254,0.2925781221983107,1.0,0.5B,needle,12
256,256,256,1.0,3.4775406849197046e-07,0.9999999993015081,0.1935054894928303,0.19350577116203924,1.0,0.5B,needle,12
256,256,256,1.0,8.816929208133246e-07,0.999999998952262,0.017684492565846772,0.01768464076714794,1.0,0.5B,needle,12
256,256,256,1.0,3.1029990068240015e-06,0.999999999650754,0.004157875507543228,0.004159867362386456,1.0,0.5B,needle,12
32,256,32,0.125,2.238426764339734,0.9092353952034053,0.007805260057491649,2.270111582822281,0.5609756097560976,0.5B,needle,13
32,256,32,0.125,0.613195607894916,0.8702902036123658,0.006482326423009462,0.6112657396058185,0.5853658536585366,0.5B,needle,13
32,256,32,0.125,0.3932987125879479,0.8879309588950886,0.4210810169465203,0.6567747878896306,0.5609756097560976,0.5B,needle,13
32,256,32,0.125,0.17388879643582542,0.8849945805404831,0.13157468744973141,0.22993777788428948,0.5487804878048781,0.5B,needle,13
32,256,32,0.125,0.3831343206180672,0.9310209077297134,0.10249013626798213,0.3591541056695397,0.6097560975609756,0.5B,needle,13
64,256,64,0.25,1.863812082430548,0.9662837105846568,0.007805260057491649,1.754261503657171,0.7317073170731707,0.5B,needle,13
64,256,64,0.25,0.3092291097326886,0.9830079329898652,0.006482326423009462,0.309076204241351,0.8536585365853658,0.5B,needle,13
64,256,64,0.25,0.3610590555913328,0.9658535018699468,0.4210810169465203,0.6491891075626113,0.7195121951219512,0.5B,needle,13
64,256,64,0.25,0.12337772048531341,0.9443207833674085,0.13157468744973141,0.2362585521931169,0.6707317073170732,0.5B,needle,13
64,256,64,0.25,0.20106085232203202,0.9731415016283803,0.10249013626798213,0.19048063827017161,0.7682926829268293,0.5B,needle,13
128,256,128,0.5,1.2677224080834533,0.9957365183296029,0.007805260057491649,1.2016254920565432,0.926829268292683,0.5B,needle,13
128,256,128,0.5,0.1671403268028506,0.9982670525918634,0.006482326423009462,0.16833941091503637,0.9512195121951219,0.5B,needle,13
128,256,128,0.5,0.29942808780985486,0.9955722326684026,0.4210810169465203,0.5394529745283178,0.8658536585365854,0.5B,needle,13
128,256,128,0.5,0.05334039768854792,0.9954567841689421,0.13157468744973141,0.16868597770249735,0.8292682926829268,0.5B,needle,13
128,256,128,0.5,0.08861965230720618,0.9985144099033645,0.10249013626798213,0.11156186094470036,0.8536585365853658,0.5B,needle,13
192,256,192,0.75,0.8692578937986878,0.9992771802504915,0.007805260057491649,0.8582409674809826,0.9390243902439024,0.5B,needle,13
192,256,192,0.75,0.07797113617789167,0.9997705574359891,0.006482326423009462,0.07990700504739964,0.9634146341463414,0.5B,needle,13
192,256,192,0.75,0.24122284546148054,0.9992443586365682,0.4210810169465203,0.39025075529634234,0.9390243902439024,0.5B,needle,13
192,256,192,0.75,0.02361832006243705,0.9991513493663504,0.13157468744973141,0.1388620425919678,0.975609756097561,0.5B,needle,13
192,256,192,0.75,0.03227412936004807,0.9996983092680497,0.10249013626798213,0.1122691146707951,0.9390243902439024,0.5B,needle,13
256,256,256,1.0,2.0142410096539043e-07,0.9999999991268851,0.007805260057491649,0.007805258814390558,1.0,0.5B,needle,13
256,256,256,1.0,8.500766744044255e-07,0.999999999476131,0.006482326423009462,0.006483013470242097,1.0,0.5B,needle,13
256,256,256,1.0,4.70950803478143e-07,0.999999999825377,0.4210810169465203,0.421080563792611,1.0,0.5B,needle,13
256,256,256,1.0,2.244050999396524e-07,0.9999999993015081,0.13157468744973141,0.13157467537673628,1.0,0.5B,needle,13
256,256,256,1.0,3.128636120744039e-07,0.999999999476131,0.10249013626798213,0.10249000871593675,1.0,0.5B,needle,13
32,256,32,0.125,0.39232694194850176,0.9647686463968767,0.015493966788607837,0.39096956408525374,0.9390243902439024,0.5B,needle,14
32,256,32,0.125,0.26395205754718354,0.952368167533132,0.08778372791829216,0.26650566819498656,0.6951219512195121,0.5B,needle,14
32,256,32,0.125,0.34832853238605477,0.9716901056823942,0.0420802005938902,0.33321738685105595,0.8536585365853658,0.5B,needle,14
32,256,32,0.125,0.4004080565477214,0.9370963308370348,0.10448037738675925,0.42355067570141686,0.7804878048780488,0.5B,needle,14
32,256,32,0.125,1.066750898359152,0.9027626005367436,0.6344243109224259,1.2189826991094672,0.23170731707317074,0.5B,needle,14
64,256,64,0.25,0.255866437846065,0.9860635907231549,0.015493966788607837,0.2511091755206081,0.9390243902439024,0.5B,needle,14
64,256,64,0.25,0.22235827451976684,0.9836509847814804,0.08778372791829216,0.3048572369573851,0.8170731707317073,0.5B,needle,14
64,256,64,0.25,0.3329494915521877,0.9879564061800111,0.0420802005938902,0.32861674719874623,0.8902439024390244,0.5B,needle,14
64,256,64,0.25,0.25040492209325105,0.9872790884676964,0.10448037738675925,0.2643543991888138,0.8780487804878049,0.5B,needle,14
64,256,64,0.25,1.0324726251703504,0.9736755678921345,0.6344243109224259,1.2063204076146508,0.573170731707317,0.5B,needle,14
128,256,128,0.5,0.10643729123015624,0.9972059964865295,0.015493966788607837,0.10750474045652869,0.9634146341463414,0.5B,needle,14
128,256,128,0.5,0.13619629068085837,0.9951122011404306,0.08778372791829216,0.17794961229984188,0.9390243902439024,0.5B,needle,14
128,256,128,0.5,0.15007020739906415,0.9978576290774049,0.0420802005938902,0.15167232586472415,0.975609756097561,0.5B,needle,14
128,256,128,0.5,0.10567733669355989,0.9969557489898688,0.10448037738675925,0.12105214688067258,0.926829268292683,0.5B,needle,14
128,256,128,0.5,0.9312429537846307,0.9949591845994702,0.6344243109224259,1.0922776520525748,0.8170731707317073,0.5B,needle,14
192,256,192,0.75,0.04683427411626934,0.9994255643926897,0.015493966788607837,0.05349353566185412,1.0,0.5B,needle,14
192,256,192,0.75,0.106458593375794,0.9990913459373136,0.08778372791829216,0.17535436614980135,0.975609756097561,0.5B,needle,14
192,256,192,0.75,0.08201132825659807,0.9996209890006513,0.0420802005938902,0.10399290289271879,0.9878048780487805,0.5B,needle,14
192,256,192,0.75,0.04746679435845062,0.9989991439491931,0.10448037738675925,0.12466612156318538,0.975609756097561,0.5B,needle,14
192,256,192,0.75,0.8390511196943385,0.998315744118027,0.6344243109224259,0.9552105710902984,0.9024390243902439,0.5B,needle,14
256,256,256,1.0,1.039221322717342e-06,0.9999999993015081,0.015493966788607837,0.01549390174897604,1.0,0.5B,needle,14
256,256,256,1.0,6.510515052212537e-07,0.9999999991268851,0.08778372791829216,0.08778395124318815,1.0,0.5B,needle,14
256,256,256,1.0,9.274270090452026e-07,0.9999999993015081,0.0420802005938902,0.042080488678281985,1.0,0.5B,needle,14
256,256,256,1.0,3.817250817810278e-07,0.999999999650754,0.10448037738675925,0.10448030411315579,1.0,0.5B,needle,14
256,256,256,1.0,2.130871170127204e-07,0.999999998777639,0.6344243109224259,0.6344242935618825,1.0,0.5B,needle,14
32,256,32,0.125,0.20497313177634155,0.968161336460454,0.07591196375231887,0.24960056131217878,0.6951219512195121,0.5B,needle,15
32,256,32,0.125,0.3426658936743298,0.9741771544537859,0.0069889098987666555,0.3437102558162673,0.7682926829268293,0.5B,needle,15
32,256,32,0.125,0.2930605402460929,0.974057923271048,0.22560939841894742,0.27127548094577447,0.7073170731707317,0.5B,needle,15
32,256,32,0.125,0.17552536421813922,0.9680173074157049,0.023472778896498955,0.17977577729400226,0.8536585365853658,0.5B,needle,15
32,256,32,0.125,0.17861074592885104,0.9663193834428122,0.08985391401622102,0.20327291056805571,0.7804878048780488,0.5B,needle,15
64,256,64,0.25,0.14723363311686422,0.9852276643431471,0.07591196375231887,0.19911332428293396,0.7682926829268293,0.5B,needle,15
64,256,64,0.25,0.30330606400371013,0.9921357330136811,0.0069889098987666555,0.30705461498223996,0.8414634146341463,0.5B,needle,15
64,256,64,0.25,0.20867007640172996,0.9909034484115622,0.22560939841894742,0.2519013637453575,0.7926829268292683,0.5B,needle,15
64,256,64,0.25,0.14621410486236988,0.9876283847454159,0.023472778896498955,0.1550724094841586,0.9024390243902439,0.5B,needle,15
64,256,64,0.25,0.14788790227968487,0.989018482607494,0.08985391401622102,0.21751296618939875,0.7560975609756098,0.5B,needle,15
128,256,128,0.5,0.049382928170940955,0.9979392890754291,0.07591196375231887,0.08197379516228932,0.8780487804878049,0.5B,needle,15
128,256,128,0.5,0.19183182325999684,0.9984997606058462,0.0069889098987666555,0.19487370488369588,0.9146341463414634,0.5B,needle,15
128,256,128,0.5,0.16128747858569378,0.99767480299453,0.22560939841894742,0.20923447538674947,0.9146341463414634,0.5B,needle,15
128,256,128,0.5,0.059090204965465645,0.9981327524925546,0.023472778896498955,0.06541263924469193,0.9634146341463414,0.5B,needle,15
128,256,128,0.5,0.07995456762398367,0.9985148579859648,0.08985391401622102,0.1494239935240827,0.9390243902439024,0.5B,needle,15
192,256,192,0.75,0.03443313297599067,0.999587555333137,0.07591196375231887,0.07173818133957537,0.9390243902439024,0.5B,needle,15
192,256,192,0.75,0.08786552993865872,0.9996947661675187,0.0069889098987666555,0.08871088709776241,0.9512195121951219,0.5B,needle,15
192,256,192,0.75,0.09574981106134038,0.9995232828957867,0.22560939841894742,0.21043833794864425,0.9634146341463414,0.5B,needle,15
192,256,192,0.75,0.02129674069615123,0.9995957320547912,0.023472778896498955,0.03637689932789683,1.0,0.5B,needle,15
192,256,192,0.75,0.021148989349360974,0.9996523600213705,0.08985391401622102,0.09537643622453154,0.9878048780487805,0.5B,needle,15
256,256,256,1.0,9.930429704974647e-07,0.999999999825377,0.07591196375231887,0.07591178346317887,1.0,0.5B,needle,15
256,256,256,1.0,1.547432416724921e-06,0.999999999650754,0.0069889098987666555,0.006989063758969804,1.0,0.5B,needle,15
256,256,256,1.0,3.555641941670423e-07,0.999999999476131,0.22560939841894742,0.2256095114573525,1.0,0.5B,needle,15
256,256,256,1.0,5.497561003761975e-07,0.9999999993015081,0.023472778896498955,0.023472599317808082,1.0,0.5B,needle,15
256,256,256,1.0,3.735192019888276e-07,0.999999999476131,0.08985391401622102,0.08985385143672475,1.0,0.5B,needle,15
32,256,32,0.125,14.849092183179911,0.9460785520370373,0.02827461572441618,14.788418933294576,0.6829268292682927,0.5B,needle,16
32,256,32,0.125,0.8260335525827394,0.9171646895222739,0.000518735097221409,0.8334154669229084,0.2804878048780488,0.5B,needle,16
32,256,32,0.125,0.5469054029701143,0.9520965767411337,0.049813199155421505,0.5542323005658794,0.5609756097560976,0.5B,needle,16
32,256,32,0.125,1.023191441140872,0.9350100823474539,0.048035710645920146,1.0572714209167466,0.4146341463414634,0.5B,needle,16
32,256,32,0.125,1.1346000857028944,0.8926423731647543,0.023794057174295145,1.155014992769524,0.3902439024390244,0.5B,needle,16
64,256,64,0.25,9.605957844517222,0.9883934286839137,0.02827461572441618,9.256265447167241,0.8902439024390244,0.5B,needle,16
64,256,64,0.25,0.5967122392873112,0.9948395688969013,0.000518735097221409,0.5966591314702805,0.8902439024390244,0.5B,needle,16
64,256,64,0.25,0.4048208886836968,0.9940952591687409,0.049813199155421505,0.4096081981249515,0.8658536585365854,0.5B,needle,16
64,256,64,0.25,0.7782911039939842,0.9956031493200935,0.048035710645920146,0.7915532646507025,0.8658536585365854,0.5B,needle,16
64,256,64,0.25,0.7696179537326057,0.9931276611147172,0.023794057174295145,0.7700754623826065,0.8780487804878049,0.5B,needle,16
128,256,128,0.5,5.786174549218528,0.9977111147982174,0.02827461572441618,5.555415496573988,0.926829268292683,0.5B,needle,16
128,256,128,0.5,0.20395117939479476,0.9986959111215904,0.000518735097221409,0.2037625264961386,0.9390243902439024,0.5B,needle,16
128,256,128,0.5,0.11552312691723848,0.9987013948074442,0.049813199155421505,0.13160158959255552,0.9634146341463414,0.5B,needle,16
128,256,128,0.5,0.29536193971004265,0.9989879830952091,0.048035710645920146,0.3282567994858326,0.926829268292683,0.5B,needle,16
128,256,128,0.5,0.23392459768878926,0.9975245641815217,0.023794057174295145,0.22807499668813677,0.9024390243902439,0.5B,needle,16
192,256,192,0.75,4.724309446854053,0.9996049963284468,0.02827461572441618,4.76170404607047,0.975609756097561,0.5B,needle,16
192,256,192,0.75,0.026209783745440297,0.9997663231776512,0.000518735097221409,0.026229400908794175,0.975609756097561,0.5B,needle,16
192,256,192,0.75,0.053481762276331606,0.9997071759251498,0.049813199155421505,0.09527430336832651,0.9634146341463414,0.5B,needle,16
192,256,192,0.75,0.07053894053330739,0.9998923361935741,0.048035710645920146,0.09172308221894022,1.0,0.5B,needle,16
192,256,192,0.75,0.0330255003159079,0.9997872980184732,0.023794057174295145,0.03518115912933369,0.9878048780487805,0.5B,needle,16
256,256,256,1.0,2.0117805274538476e-06,0.9999999993015081,0.02827461572441618,0.028274602515556656,1.0,0.5B,needle,16
256,256,256,1.0,2.0706557467447037e-07,0.9999999980791471,0.000518735097221409,0.0005187572250696089,1.0,0.5B,needle,16
256,256,256,1.0,4.2570676353540167e-07,0.999999999650754,0.049813199155421505,0.04981319231573558,1.0,0.5B,needle,16
256,256,256,1.0,3.801378237085351e-07,0.9999999991268851,0.048035710645920146,0.048035508165148,1.0,0.5B,needle,16
256,256,256,1.0,7.841549144672337e-07,0.999999998952262,0.023794057174295145,0.023794675013475697,1.0,0.5B,needle,16
32,256,32,0.125,0.0668250371527428,0.9219063807996067,0.04151725580765842,0.11201164372669331,0.7317073170731707,0.5B,needle,17
32,256,32,0.125,0.25902905886997596,0.9187118300330426,0.0475792555754383,0.36592741916788546,0.8048780487804879,0.5B,needle,17
32,256,32,0.125,0.29666191168886064,0.913124987042974,0.17098786075788935,0.4180574748268878,0.6707317073170732,0.5B,needle,17
32,256,32,0.125,1.3463162777660076,0.946180865744199,0.03751925984356718,1.3269926884425849,0.7682926829268293,0.5B,needle,17
32,256,32,0.125,0.7861341507678453,0.9452960609914249,0.26109841113886906,0.797677169961097,0.7073170731707317,0.5B,needle,17
64,256,64,0.25,0.04037537428309346,0.9658983326563549,0.04151725580765842,0.0739793950058089,0.7804878048780488,0.5B,needle,17
64,256,64,0.25,0.18203104645153884,0.9678472130952605,0.0475792555754383,0.20246855804623123,0.8902439024390244,0.5B,needle,17
64,256,64,0.25,0.28414492547680475,0.9490348005674102,0.17098786075788935,0.4233417659135227,0.7317073170731707,0.5B,needle,17
64,256,64,0.25,1.1178341765444484,0.9753076771574014,0.03751925984356718,1.12173953766263,0.8414634146341463,0.5B,needle,17
64,256,64,0.25,0.48414951520976435,0.9860640262328998,0.26109841113886906,0.46560045232726566,0.8780487804878049,0.5B,needle,17
128,256,128,0.5,0.023861899087282874,0.9935486355909264,0.04151725580765842,0.059121523834857054,0.8658536585365854,0.5B,needle,17
128,256,128,0.5,0.17958105257707785,0.9960100149569483,0.0475792555754383,0.19328451102456287,0.9146341463414634,0.5B,needle,17
128,256,128,0.5,0.2721379431745089,0.9891554596772878,0.17098786075788935,0.37858705959618805,0.8536585365853658,0.5B,needle,17
128,256,128,0.5,1.3457817033085169,0.9967371957410877,0.03751925984356718,1.3655762155727462,0.9634146341463414,0.5B,needle,17
128,256,128,0.5,0.19721346311759164,0.9969110462021148,0.26109841113886906,0.4331176615583552,0.9146341463414634,0.5B,needle,17
192,256,192,0.75,0.016335368352578945,0.9991882746206127,0.04151725580765842,0.054797412002612345,0.9512195121951219,0.5B,needle,17
192,256,192,0.75,0.16444296148497622,0.9995480294186379,0.0475792555754383,0.16887847936190747,0.9634146341463414,0.5B,needle,17
192,256,192,0.75,0.2590017077406878,0.9987653398266824,0.17098786075788935,0.3693889300044327,0.926829268292683,0.5B,needle,17
192,256,192,0.75,1.3971430459720005,0.9992366210917418,0.03751925984356718,1.422636439945824,0.9878048780487805,0.5B,needle,17
192,256,192,0.75,0.16898743052875548,0.9994720039807337,0.26109841113886906,0.42318647643737767,0.9512195121951219,0.5B,needle,17
256,256,256,1.0,1.7875356683400338e-07,0.999999998952262,0.04151725580765842,0.04151720116333628,1.0,0.5B,needle,17
256,256,256,1.0,4.1909222513269883e-07,0.999999999650754,0.0475792555754383,0.047579403981606164,1.0,0.5B,needle,17
256,256,256,1.0,3.654006100884386e-07,0.9999999991268851,0.17098786075788935,0.17098773328879716,1.0,0.5B,needle,17
256,256,256,1.0,1.8350116879006605e-06,0.999999998952262,0.03751925984356718,0.03751923838147749,1.0,0.5B,needle,17
256,256,256,1.0,2.7247559808363935e-07,0.9999999991268851,0.26109841113886906,0.2610985868389268,1.0,0.5B,needle,17
32,256,32,0.125,0.25269032857690027,0.8397069603006779,0.786495611485946,0.6241688305124538,0.45121951219512196,0.5B,needle,18
32,256,32,0.125,1.0163264905475367,0.8441346471310756,0.00011404927858571865,1.0170284122989421,0.4146341463414634,0.5B,needle,18
32,256,32,0.125,0.23608620619109252,0.9275720669441971,0.039453456979416705,0.2702080328984135,0.6463414634146342,0.5B,needle,18
32,256,32,0.125,0.5478798175127291,0.8818462741334564,0.0346388874607616,0.5366645084063886,0.7560975609756098,0.5B,needle,18
32,256,32,0.125,0.8789800935508248,0.8723766927324313,0.03539638536492989,0.818694264627597,0.6829268292682927,0.5B,needle,18
64,256,64,0.25,0.16888693355971698,0.9734465046092647,0.786495611485946,0.7397161786235676,0.7560975609756098,0.5B,needle,18
64,256,64,0.25,0.4590055375337116,0.9828905110759593,0.00011404927858571865,0.45901829937438576,0.8414634146341463,0.5B,needle,18
64,256,64,0.25,0.1373565442135231,0.9792678631359183,0.039453456979416705,0.1427869315124444,0.8658536585365854,0.5B,needle,18
64,256,64,0.25,0.37081894694592793,0.9651063290231908,0.0346388874607616,0.38255680265500025,0.8902439024390244,0.5B,needle,18
64,256,64,0.25,1.3013990523633525,0.9548598710550291,0.03539638536492989,1.3577644198958427,0.8780487804878049,0.5B,needle,18
128,256,128,0.5,0.3408528126056074,0.9956388108277543,0.786495611485946,0.9013372328844502,0.8902439024390244,0.5B,needle,18
128,256,128,0.5,0.1918316418484586,0.9982356019430594,0.00011404927858571865,0.1918211453768327,0.9512195121951219,0.5B,needle,18
