prompt,regime,layer,head,T,method,eff_bits,storage_ratio,rel_l2,cosine,js,topk_overlap
agent_prefix,agent,18,8,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.01195144524886808,0.9999544253213273,0.00020223043605285644,1.0
agent_prefix,agent,18,8,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,0.7292118174140906,0.6957826180174582,0.28976105635858684,0.375
agent_prefix,agent,18,8,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,1.4601950631964549,0.1862499477960514,0.5972228241660831,0.125
agent_prefix,agent,18,8,857,recent128_r8o2,2.896149358226371,0.1810093348891482,1.4241818731838733,0.19243887324610576,0.5890455773630501,0.125
agent_prefix,agent,18,8,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.016984590094865446,0.9998592179832265,0.0010478257865030418,1.0
agent_prefix,agent,18,8,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.017017238066220002,0.9998594801148701,0.0009357202893708874,1.0
agent_prefix,agent,18,8,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,1.472955286727432,0.17891040015354107,0.5916828312735405,0.25
agent_prefix,agent,18,8,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.01093714769479921,0.9999562385488785,0.0008796403140019543,1.0
agent_prefix,agent,18,8,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,1.4735069202032411,0.17847526529653632,0.5920115308275886,0.25
agent_prefix,agent,18,9,857,uniform_8bit,8.0,0.5,0.01563886785831899,0.9999731831728759,7.291449892069825e-05,1.0
agent_prefix,agent,18,9,857,uniform_4bit,4.0,0.25,0.2598104278664253,0.9896259387205445,0.01682965295146708,0.75
agent_prefix,agent,18,9,857,uniform_3bit,3.0,0.1875,0.2724512562843511,0.9727745444413813,0.045202399995447506,0.875
agent_prefix,agent,18,9,857,uniform_2bit,2.0,0.125,0.8681097920889023,0.7815645297517028,0.15668375230475748,0.625
agent_prefix,agent,18,9,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.011185256008979851,0.999939613879466,0.003371395307863986,1.0
agent_prefix,agent,18,9,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.010576648034698346,0.9999599370280047,0.0013748965954532917,1.0
agent_prefix,agent,18,9,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,1.0802710108225775,0.3089714189181249,0.5793457728252831,0.0
agent_prefix,agent,18,9,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,1.1045620156561533,0.3099655874416132,0.5510750555757514,0.125
agent_prefix,agent,18,9,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,1.1052860030382958,0.30821787508717374,0.5530543813966391,0.0
agent_prefix,agent,18,9,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.1124603592318708,0.9936573596824388,0.0034951736834876864,1.0
agent_prefix,agent,18,9,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.010576648034698346,0.9999599370280047,0.0013748965954532917,1.0
agent_prefix,agent,18,9,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,1.1045620156561533,0.3099655874416132,0.5510750555757514,0.125
agent_prefix,agent,18,9,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,0.9567658607757564,0.4413836174127063,0.566561897662597,0.0
agent_prefix,agent,18,9,857,recent128_r8o2,2.896149358226371,0.1810093348891482,0.9425140807325357,0.4573903152143053,0.5642398325742368,0.0
agent_prefix,agent,18,9,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.02327427882314792,0.9997291172907149,0.0069468339942514185,1.0
agent_prefix,agent,18,9,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.02220127546352353,0.9997541384068165,0.006412607076606033,1.0
agent_prefix,agent,18,9,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,0.9907158986696291,0.3994186784727669,0.5695727324836881,0.0
agent_prefix,agent,18,9,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.022818054270731015,0.999762460434865,0.00681255547123193,1.0
agent_prefix,agent,18,9,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,0.9912667194464755,0.3987526230867679,0.5702020055022232,0.0
agent_prefix,agent,18,10,857,uniform_8bit,8.0,0.5,0.02925477486630889,0.9999159891074285,0.0001104071903715166,1.0
agent_prefix,agent,18,10,857,uniform_4bit,4.0,0.25,0.31343857203085457,0.9891221675599479,0.014504740766246756,0.875
agent_prefix,agent,18,10,857,uniform_3bit,3.0,0.1875,0.43171883736846456,0.9483337614008479,0.037421519120700256,0.875
agent_prefix,agent,18,10,857,uniform_2bit,2.0,0.125,1.1628932203799096,0.7975468045065325,0.29410455231695676,0.75
agent_prefix,agent,18,10,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.011316898954780975,0.9999547164013155,0.0013203682657004269,1.0
agent_prefix,agent,18,10,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.011256483519608083,0.9999608286232878,0.0004020732450463531,1.0
agent_prefix,agent,18,10,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,1.5452032920178713,0.20897701173454042,0.5556859993679333,0.125
agent_prefix,agent,18,10,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,1.3552576238222558,0.2314781449874909,0.468249878284939,0.375
agent_prefix,agent,18,10,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,1.2769509653999125,0.30123775977224226,0.44189559655244526,0.375
agent_prefix,agent,18,10,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.3239540801403139,0.9868947462600319,0.01394174310219121,1.0
agent_prefix,agent,18,10,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.011256483519608083,0.9999608286232878,0.0004020732450463531,1.0
agent_prefix,agent,18,10,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,1.3552576238222558,0.2314781449874909,0.468249878284939,0.375
agent_prefix,agent,18,10,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,1.2085656848043638,0.4516576958702398,0.5859537827674375,0.0
agent_prefix,agent,18,10,857,recent128_r8o2,2.896149358226371,0.1810093348891482,1.179959764240662,0.4743955886630692,0.5858324995012381,0.0
agent_prefix,agent,18,10,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.04209452500469854,0.9991587810599043,0.005191061155114474,0.875
agent_prefix,agent,18,10,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.04096220796085665,0.9992149074095028,0.0045954134309073615,0.875
agent_prefix,agent,18,10,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,1.2497213069283843,0.3623194148633298,0.5887459703677791,0.0
agent_prefix,agent,18,10,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.013907778353851402,0.9999151885388468,0.002861809316111741,1.0
agent_prefix,agent,18,10,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,1.2500642648402382,0.36202410815504005,0.5890226043011411,0.0
agent_prefix,agent,18,11,857,uniform_8bit,8.0,0.5,0.020228113855776764,0.999971785125177,9.59744139476461e-05,1.0
agent_prefix,agent,18,11,857,uniform_4bit,4.0,0.25,0.2647521656743893,0.9914540545429775,0.017689761404980617,0.875
agent_prefix,agent,18,11,857,uniform_3bit,3.0,0.1875,0.3347746680482915,0.9475894361006332,0.0467674014290371,0.875
agent_prefix,agent,18,11,857,uniform_2bit,2.0,0.125,1.3071195298645306,0.7359763070959942,0.21419155037080292,0.625
agent_prefix,agent,18,11,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.022575222607217584,0.9998062306370824,0.001783589728613805,1.0
agent_prefix,agent,18,11,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.02414365145329205,0.9998241309920685,0.0006234020418615707,1.0
agent_prefix,agent,18,11,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,1.770594983448355,0.16657356198730333,0.6751914246275474,0.0
agent_prefix,agent,18,11,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,1.748073347341225,0.1732223294091419,0.6678501285772402,0.0
agent_prefix,agent,18,11,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,1.7458976753998197,0.1742372204576756,0.6655644835078234,0.0
agent_prefix,agent,18,11,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.022575222607217584,0.9998062306370824,0.001783589728613805,1.0
agent_prefix,agent,18,11,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.02414365145329205,0.9998241309920685,0.0006234020418615707,1.0
agent_prefix,agent,18,11,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,1.748073347341225,0.1732223294091419,0.6678501285772402,0.0
agent_prefix,agent,18,11,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,1.7906014329959432,0.17427279452345096,0.6618062980630874,0.0
agent_prefix,agent,18,11,857,recent128_r8o2,2.896149358226371,0.1810093348891482,1.6809877113340794,0.18441527212506512,0.663411275254973,0.0
agent_prefix,agent,18,11,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.03194382047038489,0.9995670237775586,0.004150953250274734,1.0
agent_prefix,agent,18,11,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.03221199068286824,0.9995792388426029,0.003553788225463658,1.0
agent_prefix,agent,18,11,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,1.803504337345326,0.17195940646004945,0.6660565075632421,0.0
agent_prefix,agent,18,11,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.021145949957652035,0.9998010837609214,0.004340217156646826,1.0
agent_prefix,agent,18,11,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,1.8035467121988487,0.17193656555658704,0.666115784692161,0.0
agent_prefix,agent,18,12,857,uniform_8bit,8.0,0.5,0.028173408144685615,0.9999608608826108,0.00012448791385683477,1.0
agent_prefix,agent,18,12,857,uniform_4bit,4.0,0.25,0.2699915546881175,0.9936478095640776,0.010356632186665875,0.875
agent_prefix,agent,18,12,857,uniform_3bit,3.0,0.1875,0.254962188144778,0.976563702746279,0.01561120592397271,0.625
agent_prefix,agent,18,12,857,uniform_2bit,2.0,0.125,0.8740252040462176,0.819468888237664,0.20478397512644675,0.625
agent_prefix,agent,18,12,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.01476427027429118,0.9999662795053567,0.00018799890005244207,1.0
agent_prefix,agent,18,12,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.01493892654296784,0.9999661084634771,9.515196777031736e-05,1.0
agent_prefix,agent,18,12,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,0.8392885257897196,0.5492210691179115,0.36271499229415166,0.5
agent_prefix,agent,18,12,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,0.7598050881269666,0.6504325561278631,0.2992913117975531,0.5
agent_prefix,agent,18,12,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,0.7035253995020904,0.712057835608457,0.2877711028144373,0.5
agent_prefix,agent,18,12,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.01476427027429118,0.9999662795053567,0.00018799890005244207,1.0
agent_prefix,agent,18,12,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.01493892654296784,0.9999661084634771,9.515196777031736e-05,1.0
agent_prefix,agent,18,12,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,0.7598050881269666,0.6504325561278631,0.2992913117975531,0.5
agent_prefix,agent,18,12,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,0.8318532170888145,0.5671899969166878,0.43189262890636837,0.375
agent_prefix,agent,18,12,857,recent128_r8o2,2.896149358226371,0.1810093348891482,0.8155338823511044,0.5874748665071052,0.42091777856265317,0.375
agent_prefix,agent,18,12,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.03764982042926877,0.9997484901762977,0.0008919410376765969,1.0
agent_prefix,agent,18,12,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.03782035080676144,0.9997476174584048,0.0008222486325892139,1.0
agent_prefix,agent,18,12,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,0.8407016028975692,0.5511375610310894,0.4104758287543324,0.375
agent_prefix,agent,18,12,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.013598412377712431,0.9999677675356735,0.0007883255929253007,1.0
agent_prefix,agent,18,12,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,0.8437038873154343,0.5470667903964093,0.4113073111318707,0.375
agent_prefix,agent,18,13,857,uniform_8bit,8.0,0.5,0.013262911430290385,0.9999492778281814,0.00011337102766146742,0.875
agent_prefix,agent,18,13,857,uniform_4bit,4.0,0.25,0.2830045087613174,0.9592116024916307,0.03738556324104364,0.625
agent_prefix,agent,18,13,857,uniform_3bit,3.0,0.1875,0.36789693790633227,0.9352604506500923,0.09702431445453186,0.5
agent_prefix,agent,18,13,857,uniform_2bit,2.0,0.125,0.9355767403455666,0.7983439333717026,0.40951647405787306,0.125
agent_prefix,agent,18,13,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.03517215705911648,0.9994177708027343,0.011288616575299889,0.875
agent_prefix,agent,18,13,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.01466966719049595,0.9998995177565039,0.0037209763216869045,0.875
agent_prefix,agent,18,13,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,1.316581185133531,0.46959253412330976,0.6441720199386953,0.0
agent_prefix,agent,18,13,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,1.4077112445185038,0.44422568323298767,0.6716812509752453,0.0
agent_prefix,agent,18,13,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,1.4074151605132634,0.4443321596213197,0.6710315926299502,0.0
agent_prefix,agent,18,13,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.03517215705911648,0.9994177708027343,0.011288616575299889,0.875
agent_prefix,agent,18,13,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.01466966719049595,0.9998995177565039,0.0037209763216869045,0.875
agent_prefix,agent,18,13,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,1.4077112445185038,0.44422568323298767,0.6716812509752453,0.0
agent_prefix,agent,18,13,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,1.1737320739497747,0.5189834768078504,0.5809014614281576,0.0
agent_prefix,agent,18,13,857,recent128_r8o2,2.896149358226371,0.1810093348891482,1.1987869015762134,0.5203982807276665,0.5884745714423287,0.0
agent_prefix,agent,18,13,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.1518079330261874,0.9886139073135461,0.034994289343413844,0.875
agent_prefix,agent,18,13,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.15067134669575089,0.9886955294099331,0.03247206031438815,0.875
agent_prefix,agent,18,13,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,1.2020417752493442,0.5018466165468406,0.6124813859543812,0.0
agent_prefix,agent,18,13,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.06072777488956263,0.9982184085772572,0.020933799292220955,0.875
agent_prefix,agent,18,13,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,1.2020470180806015,0.5018438699973904,0.6124927429557396,0.0
agent_prefix,agent,19,0,857,uniform_8bit,8.0,0.5,0.011018821144552353,0.999941524181391,2.0895171249911355e-05,1.0
agent_prefix,agent,19,0,857,uniform_4bit,4.0,0.25,0.5198201011619028,0.8545944220738872,0.016038415975658082,0.75
agent_prefix,agent,19,0,857,uniform_3bit,3.0,0.1875,2.0623770493926594,0.3902492968511807,0.15764703495062138,0.75
agent_prefix,agent,19,0,857,uniform_2bit,2.0,0.125,5.701363673523891,-0.1750847120421965,0.6547059190937828,0.125
agent_prefix,agent,19,0,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.016603979862789456,0.9998807939864615,0.0004911939255010199,1.0
agent_prefix,agent,19,0,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.016384057671438117,0.9998902022191236,0.00020494789821231732,1.0
agent_prefix,agent,19,0,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,3.1942314538154997,-0.07643041113261927,0.5868658656260533,0.125
agent_prefix,agent,19,0,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,3.603917034030685,-0.052281412285941575,0.5599295961455366,0.125
agent_prefix,agent,19,0,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,3.618841562292453,-0.056706974942180174,0.5664666927615606,0.125
agent_prefix,agent,19,0,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.12321045514584843,0.9927597639776546,0.0005820773681135629,1.0
agent_prefix,agent,19,0,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.016384057671438117,0.9998902022191236,0.00020494789821231732,1.0
agent_prefix,agent,19,0,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,3.603917034030685,-0.052281412285941575,0.5599295961455366,0.125
agent_prefix,agent,19,0,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,3.1700865488157133,-0.06701543495725948,0.5964568704793675,0.125
agent_prefix,agent,19,0,857,recent128_r8o2,2.896149358226371,0.1810093348891482,3.189264289396582,-0.06437771204995527,0.5947938934880161,0.125
agent_prefix,agent,19,0,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.12385407541142719,0.9926655563386322,0.001096518104173219,1.0
agent_prefix,agent,19,0,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.12396362263863979,0.992669479798467,0.0009494113981330763,1.0
agent_prefix,agent,19,0,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,3.157631132576519,-0.07108155658827528,0.5896092657084003,0.125
agent_prefix,agent,19,0,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.01872535834940271,0.9998349420123599,0.0011433742041399336,1.0
agent_prefix,agent,19,0,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,3.1577443990941325,-0.0712100304791649,0.5896241601598691,0.125
agent_prefix,agent,19,1,857,uniform_8bit,8.0,0.5,0.00542088528612929,0.9999864954728235,6.486826199407931e-05,1.0
agent_prefix,agent,19,1,857,uniform_4bit,4.0,0.25,0.287121708528297,0.9900820134120665,0.049616766085672816,0.875
agent_prefix,agent,19,1,857,uniform_3bit,3.0,0.1875,0.7394905540657577,0.6925214221793333,0.2475074936723995,0.875
agent_prefix,agent,19,1,857,uniform_2bit,2.0,0.125,1.6962947579730683,0.03419734165836832,0.6884881164078418,0.125
agent_prefix,agent,19,1,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.009191649103619713,0.9999749440044732,0.00014061874345026512,1.0
agent_prefix,agent,19,1,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.009237193593773403,0.9999748741905434,0.00011958411948157256,1.0
agent_prefix,agent,19,1,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,0.3994274713315327,0.9557739120644628,0.15351738683314195,0.75
agent_prefix,agent,19,1,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,0.349587757250328,0.9690529241277777,0.13061111241242007,0.75
agent_prefix,agent,19,1,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,0.633000052582662,0.8090129726475784,0.23682367604063692,0.75
agent_prefix,agent,19,1,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.009191649103619713,0.9999749440044732,0.00014061874345026512,1.0
agent_prefix,agent,19,1,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.009237193593773403,0.9999748741905434,0.00011958411948157256,1.0
agent_prefix,agent,19,1,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,0.349587757250328,0.9690529241277777,0.13061111241242007,0.75
agent_prefix,agent,19,1,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,0.40498369452387484,0.952533103054711,0.16262158975123686,0.75
agent_prefix,agent,19,1,857,recent128_r8o2,2.896149358226371,0.1810093348891482,0.38762342494320834,0.9579926792514383,0.155499006674928,0.75
agent_prefix,agent,19,1,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.016204536894875943,0.9999666913666183,0.0003549951946016821,1.0
agent_prefix,agent,19,1,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.01623110389939425,0.999966912156684,0.00030134775007565956,1.0
agent_prefix,agent,19,1,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,0.4156514731159863,0.9511697264923036,0.1629710841748391,0.75
agent_prefix,agent,19,1,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.009019184312437837,0.9999751688768254,0.00024542685867289047,1.0
agent_prefix,agent,19,1,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,0.4208488934564545,0.9495601267627303,0.16356393418425727,0.75
agent_prefix,agent,19,2,857,uniform_8bit,8.0,0.5,0.009487017306183709,0.9999575461987085,6.0266465078969485e-05,1.0
agent_prefix,agent,19,2,857,uniform_4bit,4.0,0.25,0.1821208043426173,0.9836626351559472,0.022267261502517587,0.875
agent_prefix,agent,19,2,857,uniform_3bit,3.0,0.1875,0.441846423038957,0.9525584455310528,0.07612117891922837,0.625
agent_prefix,agent,19,2,857,uniform_2bit,2.0,0.125,1.5102220710507022,0.5993283251699387,0.36771565861776073,0.375
agent_prefix,agent,19,2,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.023985883061104663,0.9997163858263576,0.008828038282794194,1.0
agent_prefix,agent,19,2,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.01952121624672059,0.9998165002173626,0.0036803874006482206,1.0
agent_prefix,agent,19,2,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,1.1595728217263632,0.40745649161572567,0.5716851943339445,0.0
agent_prefix,agent,19,2,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,1.1346517581076594,0.3396979432229831,0.5843004295132133,0.125
agent_prefix,agent,19,2,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,1.1326146579846619,0.34162824009033466,0.5818199045234612,0.125
agent_prefix,agent,19,2,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.023985883061104663,0.9997163858263576,0.008828038282794194,1.0
agent_prefix,agent,19,2,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.01952121624672059,0.9998165002173626,0.0036803874006482206,1.0
agent_prefix,agent,19,2,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,1.1346517581076594,0.3396979432229831,0.5843004295132133,0.125
agent_prefix,agent,19,2,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,1.0560531895206369,0.4934502622907923,0.5033062942617625,0.0
agent_prefix,agent,19,2,857,recent128_r8o2,2.896149358226371,0.1810093348891482,1.0416081862953561,0.5063063168034484,0.5087743532889218,0.0
agent_prefix,agent,19,2,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.0684235699726823,0.997656366706666,0.019351398705975388,0.875
agent_prefix,agent,19,2,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.06756559759214795,0.9977152113585295,0.018089250936611918,0.875
agent_prefix,agent,19,2,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,1.143775835631797,0.42364032206976043,0.5436107378482793,0.0
agent_prefix,agent,19,2,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.036437348514395236,0.9993408690256975,0.013166666020943085,1.0
agent_prefix,agent,19,2,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,1.1440367442132786,0.42344301945321255,0.5439460568018784,0.0
agent_prefix,agent,19,3,857,uniform_8bit,8.0,0.5,0.011454628763596077,0.9999369392243415,8.393764873974852e-06,1.0
agent_prefix,agent,19,3,857,uniform_4bit,4.0,0.25,0.3251411806705136,0.9471578514174235,0.006307939241113618,0.75
agent_prefix,agent,19,3,857,uniform_3bit,3.0,0.1875,2.378917444856388,0.20446593181677056,0.1705784998125388,0.625
agent_prefix,agent,19,3,857,uniform_2bit,2.0,0.125,6.9093437115068586,-0.24494143493259185,0.6898354692106456,0.125
agent_prefix,agent,19,3,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.009663184227827056,0.9999533814640801,9.788411586363543e-05,1.0
agent_prefix,agent,19,3,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.009721265253344546,0.9999532391295357,2.1957680169417526e-05,1.0
agent_prefix,agent,19,3,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,3.5688118704493594,-0.16649850900055718,0.38764012191124175,0.25
agent_prefix,agent,19,3,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,1.750821728324657,-0.11597555316987311,0.2561919944817477,0.375
agent_prefix,agent,19,3,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,1.800211396910395,-0.14791439489417257,0.2685929997541443,0.25
agent_prefix,agent,19,3,857,adapt_margin_h8l4f10,4.401400233372229,0.2750875145857643,0.14332750792701954,0.9898906329690172,0.000125461881718897,1.0
agent_prefix,agent,19,3,857,adapt_margin_h8l4f25,4.998833138856476,0.31242707117852975,0.14352445259275728,0.9898763504837358,4.458319469215883e-05,1.0
agent_prefix,agent,19,3,857,adapt_margin_h8l2f25,3.498249708284714,0.21864060676779462,1.8127079904977728,-0.15964773423694453,0.26114768579299413,0.375
agent_prefix,agent,19,3,857,recent64_r8o2,2.4480746791131853,0.15300466744457408,3.5437551458377508,-0.16127682225686513,0.4070918408872122,0.25
agent_prefix,agent,19,3,857,recent128_r8o2,2.896149358226371,0.1810093348891482,3.585034268633741,-0.15412379725149938,0.4020375044520331,0.25
agent_prefix,agent,19,3,857,recent64_r8o4,4.2987164527421236,0.2686697782963827,0.14251062055697347,0.9899377320764832,0.0006754022077115629,0.875
agent_prefix,agent,19,3,857,recent128_r8o4,4.597432905484247,0.28733955659276544,0.14251241931101513,0.9899402185514465,0.0006537137547424678,0.875
agent_prefix,agent,19,3,857,routed_r8bg2,2.2240373395565927,0.13900233372228704,3.5102930544240856,-0.17927496617739858,0.4157208104418747,0.25
agent_prefix,agent,19,3,857,routed_r8bg4,4.149358226371062,0.25933488914819136,0.011011332396924478,0.9999415253119353,0.0004841774167719913,0.875
agent_prefix,agent,19,3,857,routed_r16bg2,2.5227537922987167,0.1576721120186698,3.5093971692714274,-0.17917146725538935,0.41541165852352124,0.25
agent_prefix,agent,19,4,857,uniform_8bit,8.0,0.5,0.010231390772463978,0.9999480271897703,8.248114102630101e-06,1.0
agent_prefix,agent,19,4,857,uniform_4bit,4.0,0.25,0.34764834030266734,0.9434552493354842,0.009317270106080886,0.75
agent_prefix,agent,19,4,857,uniform_3bit,3.0,0.1875,1.235956213095165,0.38205016702555433,0.08136495965115845,0.375
agent_prefix,agent,19,4,857,uniform_2bit,2.0,0.125,7.4418501001161825,-0.22134374105877586,0.680907774284041,0.125
agent_prefix,agent,19,4,857,adapt_imp_h8l4f10,4.401400233372229,0.2750875145857643,0.011203039909940714,0.9999372441440566,0.0001342779579992633,1.0
agent_prefix,agent,19,4,857,adapt_imp_h8l4f25,4.998833138856476,0.31242707117852975,0.011198907760809996,0.999937429827017,6.154370847568822e-05,1.0
agent_prefix,agent,19,4,857,adapt_imp_h8l2f10,2.602100350058343,0.16263127187864643,2.8090579610379454,-0.3542271475777152,0.49083893716877486,0.125
agent_prefix,agent,19,4,857,adapt_imp_h8l2f25,3.498249708284714,0.21864060676779462,2.8039897522181687,-0.32967215042923026,0.46182200209435476,0.125
agent_prefix,agent,19,4,857,adapt_imp_h4l2f25,2.499416569428238,0.15621353558926487,2.8226913860530765,-0.33470250001890245,0.4679285276001489,0.125
