dc,native_elems,latent_elems,bytes_ratio,rl2_latent,logit_spearman,rl2_sparse_orig,rl2_sparse_latent,sparse_support,regime,layer,T
256,1536,256,0.16666666666666666,0.0003582053493907317,0.9999737925577568,0.4731426963228993,0.4695908189591326,0.95,needle,11,1024
256,1536,256,0.16666666666666666,0.0005415238507209027,0.9999616667262712,0.30353566113222946,0.3041675987667051,1.0,needle,11,1024
384,1536,384,0.25,0.0001325049807090377,0.9999834373435375,0.47224769872465416,0.47232272563709177,1.0,needle,11,1024
384,1536,384,0.25,0.0010207660367613418,0.9999908693047705,0.4848726500103574,0.48560250662959037,1.0,needle,11,1024
384,1536,384,0.25,7.752733253547105e-05,0.9999909363600599,0.4731426963228993,0.4696037798053313,0.95,needle,11,1024
384,1536,384,0.25,0.0001184669174085654,0.999986901866819,0.30353566113222946,0.30367313839888216,1.0,needle,11,1024
512,1536,512,0.3333333333333333,4.692550829804262e-05,0.9999915286817822,0.47224769872465416,0.47230951745983596,1.0,needle,11,1024
512,1536,512,0.3333333333333333,0.00023136745128355657,0.9999948814462483,0.4848726500103574,0.484838634603061,1.0,needle,11,1024
512,1536,512,0.3333333333333333,2.664937549095083e-05,0.9999955184714968,0.4731426963228993,0.4697102108649288,0.95,needle,11,1024
512,1536,512,0.3333333333333333,4.079709852448808e-05,0.9999917633752948,0.30353566113222946,0.3035693326021396,1.0,needle,11,1024
768,1536,768,0.5,1.0143647997507892e-05,0.9999975860095842,0.47224769872465416,0.47226508732997946,1.0,needle,11,1024
768,1536,768,0.5,0.00010455725247689784,0.9999988824118444,0.4848726500103574,0.4847943345337282,1.0,needle,11,1024
768,1536,768,0.5,6.5509581826269236e-06,0.9999981336277803,0.4731426963228993,0.4731542473157214,1.0,needle,11,1024
768,1536,768,0.5,1.593438937694598e-05,0.999997965989557,0.30353566113222946,0.30354533149746993,1.0,needle,11,1024
1536,1536,1536,1.0,1.679143633031477e-07,0.9999999999999998,0.47224769872465416,0.4722474952309121,1.0,needle,11,1024
1536,1536,1536,1.0,1.9032079044613464e-07,0.9999999888241182,0.4848726500103574,0.4848726707207024,1.0,needle,11,1024
1536,1536,1536,1.0,2.0668439401973118e-07,0.9999999999999998,0.4731426963228993,0.4731426702766399,1.0,needle,11,1024
1536,1536,1536,1.0,2.2554458851509544e-07,0.9999999999999998,0.30353566113222946,0.30353576581753877,1.0,needle,11,1024
