prompt,regime,layer,head,T,method,param,budget,read,read_ratio,rel_l2,cosine,mass_retained,oracle_recall,pass_mod
agent_prefix,agent,19,1,857,recency_router,64,8,8,0.009334889148191364,0.19184052133626586,0.9995461562024094,0.8332306581413846,0.75,False
agent_prefix,agent,19,1,857,sink_recent_router,64,8,12,0.014002333722287048,0.023370141966378218,0.9998269935270175,0.975604645205388,0.875,True
agent_prefix,agent,19,1,857,jl,8,16,16,0.01866977829638273,1.031343935744208,-0.03895449240773901,0.14237154634147606,0.0625,False
agent_prefix,agent,19,1,857,jl,16,16,16,0.01866977829638273,0.2128462647251932,0.9777082565308468,0.48475922001786953,0.1875,False
agent_prefix,agent,19,1,857,jl,32,16,16,0.01866977829638273,0.8809855441858807,0.611073719706265,0.00022667235283640232,0.0,False
agent_prefix,agent,19,1,857,jl,64,16,16,0.01866977829638273,0.4953621387052812,0.9810970418253673,0.3413229868199883,0.0625,False
agent_prefix,agent,19,1,857,jl,128,16,16,0.01866977829638273,0.21647084548814494,0.999245928839994,0.8093537684527204,0.375,False
agent_prefix,agent,19,1,857,block_centroid,32,16,25,0.029171528588098017,0.17187276047868458,0.9995350473194738,0.8567111150236477,0.9375,False
agent_prefix,agent,19,1,857,block_upperbound,32,16,25,0.029171528588098017,0.17187276047868458,0.9995350473194738,0.8567111150236477,0.9375,False
agent_prefix,agent,19,1,857,recency_router,64,16,16,0.01866977829638273,0.1873520355869039,0.9995385868671935,0.8364936176393629,0.625,False
agent_prefix,agent,19,1,857,sink_recent_router,64,16,20,0.023337222870478413,0.020516558719564083,0.9998473787867607,0.9788676047033661,0.6875,True
agent_prefix,agent,19,1,857,jl,8,32,32,0.03733955659276546,1.0297836831776006,-0.03686204547647807,0.14346839117330876,0.09375,False
agent_prefix,agent,19,1,857,jl,16,32,32,0.03733955659276546,0.20805999587727064,0.9875932070570128,0.7866872257704748,0.25,False
agent_prefix,agent,19,1,857,jl,32,32,32,0.03733955659276546,1.3006989305478118,0.30664952075796675,0.010638282534504748,0.15625,False
agent_prefix,agent,19,1,857,jl,64,32,32,0.03733955659276546,0.20955259537897417,0.9875840166635452,0.7852118493405755,0.125,False
agent_prefix,agent,19,1,857,jl,128,32,32,0.03733955659276546,0.20498278947324916,0.9994017007911105,0.8173192916066057,0.34375,False
agent_prefix,agent,19,1,857,block_centroid,32,32,57,0.06651108518086347,0.17173259803544164,0.9995339945083679,0.8568564856119284,0.78125,False
agent_prefix,agent,19,1,857,block_upperbound,32,32,57,0.06651108518086347,0.17187221579908826,0.9995350429102581,0.8567117667452633,0.75,False
agent_prefix,agent,19,1,857,recency_router,64,32,32,0.03733955659276546,0.1718409666725809,0.9995347321796755,0.8567464498048296,0.75,False
agent_prefix,agent,19,1,857,sink_recent_router,64,32,36,0.042007001166861145,0.0007606195136059352,0.999999811805622,0.9991204368688328,0.78125,True
agent_prefix,agent,19,1,857,jl,8,64,64,0.07467911318553092,1.0239406581307107,-0.020200452866606027,0.1461242065319366,0.125,False
agent_prefix,agent,19,1,857,jl,16,64,64,0.07467911318553092,0.20684703976311805,0.9875875500199539,0.7880625684768024,0.203125,False
agent_prefix,agent,19,1,857,jl,32,64,64,0.07467911318553092,1.085296209670931,0.40782059894044187,0.044737765521060485,0.328125,False
agent_prefix,agent,19,1,857,jl,64,64,64,0.07467911318553092,0.20941897333895093,0.9875955675468729,0.7853418740805964,0.1875,False
agent_prefix,agent,19,1,857,jl,128,64,64,0.07467911318553092,0.19756457891135676,0.9995092012740217,0.8274727324742231,0.328125,False
agent_prefix,agent,19,1,857,block_centroid,32,64,89,0.10385064177362893,0.17160842448598526,0.9995326721316858,0.8570193763148006,0.578125,False
agent_prefix,agent,19,1,857,block_upperbound,32,64,89,0.10385064177362893,0.1718691339961746,0.9995350197275801,0.8567151364784276,0.390625,False
agent_prefix,agent,19,1,857,recency_router,64,64,64,0.07467911318553092,0.17174671098539768,0.9995337202215195,0.8568753328374069,0.46875,False
agent_prefix,agent,19,1,857,sink_recent_router,64,64,68,0.07934655775962661,0.000639421284320086,0.9999998685403467,0.9992493199014101,0.5,True
agent_prefix,agent,19,1,857,jl,8,128,128,0.14935822637106183,1.0205813030473747,-0.012720703859824366,0.14922342938548477,0.2578125,False
agent_prefix,agent,19,1,857,jl,16,128,128,0.14935822637106183,0.18040728777929232,0.9896605189529596,0.8134542620241806,0.2265625,False
agent_prefix,agent,19,1,857,jl,32,128,128,0.14935822637106183,0.7529765759667382,0.6803727835464966,0.34351109491453563,0.421875,False
agent_prefix,agent,19,1,857,jl,64,128,128,0.14935822637106183,0.10434716527566958,0.9964755539020864,0.8990710763221846,0.3046875,False
agent_prefix,agent,19,1,857,jl,128,128,128,0.14935822637106183,0.17759769459260122,0.9995739021194383,0.8524580554074861,0.4375,False
agent_prefix,agent,19,1,857,block_centroid,32,128,153,0.17852975495915985,0.17144302818979953,0.9995303442352386,0.8572836104008281,0.578125,False
agent_prefix,agent,19,1,857,block_upperbound,32,128,153,0.17852975495915985,0.0007578562705096884,0.9999998119704431,0.9991277209190305,0.2890625,True
agent_prefix,agent,19,1,857,recency_router,64,128,128,0.14935822637106183,0.1715066485157865,0.9995313234011307,0.8571787220668455,0.515625,False
agent_prefix,agent,19,1,857,sink_recent_router,64,128,132,0.15402567094515754,0.000377697303999566,0.9999999507393276,0.9995478098801823,0.515625,True
agent_prefix,agent,19,2,857,jl,8,8,8,0.009334889148191364,1.2041768931054098,-0.4916559224234663,0.13794313349802176,0.125,False
agent_prefix,agent,19,2,857,jl,16,8,8,0.009334889148191364,1.014598877297119,0.2064057360595143,0.1868336341350186,0.25,False
agent_prefix,agent,19,2,857,jl,32,8,8,0.009334889148191364,1.579509819882249,0.4070699452632726,0.007207809480021401,0.0,False
agent_prefix,agent,19,2,857,jl,64,8,8,0.009334889148191364,1.3067425041099496,0.6524639172783776,0.01732289287673128,0.0,False
agent_prefix,agent,19,2,857,jl,128,8,8,0.009334889148191364,0.9720310601681399,0.779481652363132,0.07544546570713068,0.125,False
agent_prefix,agent,19,2,857,block_centroid,32,8,25,0.029171528588098017,0.5304951781589199,0.9491821024181198,0.5141677119583543,0.75,False
agent_prefix,agent,19,2,857,block_upperbound,32,8,32,0.03733955659276546,0.953985317552488,0.7773296277775705,0.051630050885973264,0.125,False
agent_prefix,agent,19,2,857,recency_router,64,8,8,0.009334889148191364,1.652083433104355,0.6443443975546385,0.11505121151480353,0.125,False
agent_prefix,agent,19,2,857,sink_recent_router,64,8,12,0.014002333722287048,0.8837233366575433,0.5767099277237642,0.25351466093625785,0.25,False
agent_prefix,agent,19,2,857,jl,8,16,16,0.01866977829638273,1.203095211538216,-0.4903830441789351,0.13822434254651692,0.0625,False
agent_prefix,agent,19,2,857,jl,16,16,16,0.01866977829638273,0.9681057297933543,0.29709677687722846,0.2156009630555562,0.25,False
agent_prefix,agent,19,2,857,jl,32,16,16,0.01866977829638273,1.0298313096860914,0.7177041509389468,0.028992234143300596,0.0,False
agent_prefix,agent,19,2,857,jl,64,16,16,0.01866977829638273,1.246618233980912,0.6931052751257918,0.03398782302591689,0.0625,False
agent_prefix,agent,19,2,857,jl,128,16,16,0.01866977829638273,0.9039448833211529,0.8093732162758587,0.11666330873528738,0.25,False
agent_prefix,agent,19,2,857,block_centroid,32,16,25,0.029171528588098017,0.5304951781589199,0.9491821024181198,0.5141677119583543,0.625,False
agent_prefix,agent,19,2,857,block_upperbound,32,16,32,0.03733955659276546,0.953985317552488,0.7773296277775705,0.051630050885973264,0.0625,False
agent_prefix,agent,19,2,857,recency_router,64,16,16,0.01866977829638273,1.1480368629515154,0.7023143961787485,0.1539054453792122,0.1875,False
agent_prefix,agent,19,2,857,sink_recent_router,64,16,20,0.023337222870478413,0.7769526550100255,0.6469293996467818,0.2923688948006666,0.25,False
agent_prefix,agent,19,2,857,jl,8,32,32,0.03733955659276546,0.7284048130273182,0.7952926544653806,0.33627753171233454,0.09375,False
agent_prefix,agent,19,2,857,jl,16,32,32,0.03733955659276546,0.7538464697712288,0.658752849010315,0.3229756452098199,0.28125,False
agent_prefix,agent,19,2,857,jl,32,32,32,0.03733955659276546,0.8313245700837335,0.7349316698985395,0.06739272911911454,0.15625,False
agent_prefix,agent,19,2,857,jl,64,32,32,0.03733955659276546,1.127619802401746,0.7167594505090227,0.05750928513001769,0.15625,False
agent_prefix,agent,19,2,857,jl,128,32,32,0.03733955659276546,0.8094326651866867,0.9273865054375623,0.3235629527467743,0.375,False
agent_prefix,agent,19,2,857,block_centroid,32,32,57,0.06651108518086347,0.2510115173738381,0.9695865994735297,0.7543565287503585,0.6875,False
agent_prefix,agent,19,2,857,block_upperbound,32,32,32,0.03733955659276546,0.953985317552488,0.7773296277775705,0.051630050885973264,0.09375,False
agent_prefix,agent,19,2,857,recency_router,64,32,32,0.03733955659276546,0.5276541498861829,0.949486693325993,0.5155320147097691,0.4375,False
agent_prefix,agent,19,2,857,sink_recent_router,64,32,36,0.042007001166861145,0.33963710253174534,0.9462417900780516,0.6539954641312234,0.46875,False
agent_prefix,agent,19,2,857,jl,8,64,64,0.07467911318553092,0.6217947168164518,0.8328522191238042,0.38722596611851984,0.109375,False
agent_prefix,agent,19,2,857,jl,16,64,64,0.07467911318553092,0.5692960916361814,0.8338800067823139,0.4034044694161829,0.28125,False
agent_prefix,agent,19,2,857,jl,32,64,64,0.07467911318553092,0.8130374974123813,0.7878007081512569,0.12195039450478361,0.1875,False
agent_prefix,agent,19,2,857,jl,64,64,64,0.07467911318553092,0.5214570494959633,0.8914373162642053,0.45644971309019966,0.296875,False
agent_prefix,agent,19,2,857,jl,128,64,64,0.07467911318553092,0.46618544290761166,0.9843984932311655,0.510180108872558,0.4375,False
agent_prefix,agent,19,2,857,block_centroid,32,64,89,0.10385064177362893,0.18605163028554686,0.9832990472881947,0.8059865796363317,0.609375,False
agent_prefix,agent,19,2,857,block_upperbound,32,64,89,0.10385064177362893,0.18605163028554686,0.9832990472881947,0.8059865796363317,0.609375,False
agent_prefix,agent,19,2,857,recency_router,64,64,64,0.07467911318553092,0.5174206913233104,0.9506598299332195,0.5210633834683569,0.3125,False
agent_prefix,agent,19,2,857,sink_recent_router,64,64,68,0.07934655775962661,0.3340009672070717,0.9476210382124193,0.6595268328898113,0.328125,False
agent_prefix,agent,19,2,857,jl,8,128,128,0.14935822637106183,0.5280009209029761,0.8749063414677126,0.5225686716865815,0.2421875,False
agent_prefix,agent,19,2,857,jl,16,128,128,0.14935822637106183,0.4733855860463945,0.8810394925840532,0.5493317493488454,0.421875,False
agent_prefix,agent,19,2,857,jl,32,128,128,0.14935822637106183,0.5602962646766555,0.958777938969662,0.44810841090447867,0.328125,False
agent_prefix,agent,19,2,857,jl,64,128,128,0.14935822637106183,0.435981190496477,0.9197572778258034,0.5670147667137939,0.453125,False
agent_prefix,agent,19,2,857,jl,128,128,128,0.14935822637106183,0.35932007604194327,0.9899480523981781,0.5995422373308315,0.4765625,False
agent_prefix,agent,19,2,857,block_centroid,32,128,153,0.17852975495915985,0.11650460710860414,0.9934009894990464,0.8789499073712062,0.640625,False
agent_prefix,agent,19,2,857,block_upperbound,32,128,153,0.17852975495915985,0.1518558783073375,0.9888939206069588,0.8276751415135803,0.4765625,False
agent_prefix,agent,19,2,857,recency_router,64,128,128,0.14935822637106183,0.18129572198134739,0.9840157316121849,0.8128822511463344,0.46875,False
agent_prefix,agent,19,2,857,sink_recent_router,64,128,132,0.15402567094515754,0.1991733624363789,0.9804450989610368,0.7960954038304613,0.5,False
agent_prefix,agent,19,3,857,jl,8,8,8,0.009334889148191364,0.41707594920546776,0.9149700140631456,0.9273172711683579,0.125,False
agent_prefix,agent,19,3,857,jl,16,8,8,0.009334889148191364,5.287108587990904,-0.20958155138102605,5.663796429622022e-06,0.0,False
agent_prefix,agent,19,3,857,jl,32,8,8,0.009334889148191364,5.886379277837078,0.03621060942093175,0.01294937065577536,0.25,False
agent_prefix,agent,19,3,857,jl,64,8,8,0.009334889148191364,4.85754521923827,0.0037279427298492194,0.00016108060366302345,0.0,False
agent_prefix,agent,19,3,857,jl,128,8,8,0.009334889148191364,5.407034932592481,-0.2956992923922489,7.903533104867477e-05,0.0,False
agent_prefix,agent,19,3,857,block_centroid,32,8,25,0.029171528588098017,5.38806189145944,0.33467881992429255,0.07164981498027309,0.875,False
agent_prefix,agent,19,3,857,block_upperbound,32,8,25,0.029171528588098017,5.38806189145944,0.33467881992429255,0.07164981498027309,0.875,False
agent_prefix,agent,19,3,857,recency_router,64,8,8,0.009334889148191364,5.514003830347586,0.33969661521153366,0.06992423141193178,0.75,False
agent_prefix,agent,19,3,857,sink_recent_router,64,8,12,0.014002333722287048,0.00899054095557505,0.9999763486196667,0.9972445839601922,0.875,True
agent_prefix,agent,19,3,857,jl,8,16,16,0.01866977829638273,0.41704552527596533,0.9149692388993338,0.9273629562201539,0.0625,False
agent_prefix,agent,19,3,857,jl,16,16,16,0.01866977829638273,5.015148675354871,-0.22753524749023216,8.457297337283395e-06,0.0,False
agent_prefix,agent,19,3,857,jl,32,16,16,0.01866977829638273,0.3707406602935804,0.9307656080298479,0.9405192297712479,0.25,False
agent_prefix,agent,19,3,857,jl,64,16,16,0.01866977829638273,6.440109053556303,0.3814694090637075,0.05062783352600435,0.125,False
agent_prefix,agent,19,3,857,jl,128,16,16,0.01866977829638273,4.4277433304519045,-0.07539789895220966,0.0009121306183412868,0.1875,False
agent_prefix,agent,19,3,857,block_centroid,32,16,25,0.029171528588098017,5.38806189145944,0.33467881992429255,0.07164981498027309,0.75,False
agent_prefix,agent,19,3,857,block_upperbound,32,16,25,0.029171528588098017,5.38806189145944,0.33467881992429255,0.07164981498027309,0.75,False
agent_prefix,agent,19,3,857,recency_router,64,16,16,0.01866977829638273,5.448342737700696,0.3387566251816451,0.07078015293266217,0.5625,False
agent_prefix,agent,19,3,857,sink_recent_router,64,16,20,0.023337222870478413,0.007060369910247841,0.9999855685405946,0.9981005054809226,0.625,True
agent_prefix,agent,19,3,857,jl,8,32,32,0.03733955659276546,0.4169703027947695,0.9149837265530386,0.9274380147788834,0.125,False
agent_prefix,agent,19,3,857,jl,16,32,32,0.03733955659276546,5.023604419760598,-0.2610480372863533,4.5431485933157976e-05,0.0,False
agent_prefix,agent,19,3,857,jl,32,32,32,0.03733955659276546,0.3706834899817032,0.9307805190834546,0.9405654733203134,0.15625,False
agent_prefix,agent,19,3,857,jl,64,32,32,0.03733955659276546,0.10047294425952065,0.9953343923268616,0.978008533944952,0.1875,False
agent_prefix,agent,19,3,857,jl,128,32,32,0.03733955659276546,6.347689322965047,0.38029375557888095,0.051379772484648444,0.1875,False
agent_prefix,agent,19,3,857,block_centroid,32,32,57,0.06651108518086347,5.376540463099329,0.33426456095698676,0.0718278773252764,0.625,False
agent_prefix,agent,19,3,857,block_upperbound,32,32,57,0.06651108518086347,5.387692770399467,0.33466498120474936,0.07165577209052545,0.53125,False
agent_prefix,agent,19,3,857,recency_router,64,32,32,0.03733955659276546,5.387903775533828,0.33466917225748816,0.07165217609309192,0.53125,False
agent_prefix,agent,19,3,857,sink_recent_router,64,32,36,0.042007001166861145,0.003531329099119523,0.9999960123288485,0.9989725286413523,0.59375,True
agent_prefix,agent,19,3,857,jl,8,64,64,0.07467911318553092,0.41656695746023553,0.9150538901086045,0.9281063524020611,0.1875,False
agent_prefix,agent,19,3,857,jl,16,64,64,0.07467911318553092,3.813403379639153,-0.1229389245413765,0.0002975608449953978,0.15625,False
agent_prefix,agent,19,3,857,jl,32,64,64,0.07467911318553092,0.0330083431523252,0.9994957305338444,0.9910473374144262,0.21875,True
agent_prefix,agent,19,3,857,jl,64,64,64,0.07467911318553092,0.10003763115074601,0.9953558749257316,0.9783021249071314,0.328125,False
agent_prefix,agent,19,3,857,jl,128,64,64,0.07467911318553092,5.613124691426521,0.3489529738869882,0.0645702637352158,0.34375,False
agent_prefix,agent,19,3,857,block_centroid,32,64,89,0.10385064177362893,5.363429074504401,0.33382883086644427,0.07205036623041186,0.5625,False
agent_prefix,agent,19,3,857,block_upperbound,32,64,89,0.10385064177362893,5.373130459917833,0.333814090933503,0.07185597701809891,0.40625,False
agent_prefix,agent,19,3,857,recency_router,64,64,64,0.07467911318553092,5.383380457787601,0.3344472431244748,0.07171337718781376,0.40625,False
agent_prefix,agent,19,3,857,sink_recent_router,64,64,68,0.07934655775962661,0.0033199017802267084,0.9999964251106926,0.999033729736074,0.4375,True
agent_prefix,agent,19,3,857,jl,8,128,128,0.14935822637106183,0.41280526407701285,0.9158809709489989,0.9303684261956904,0.3359375,False
agent_prefix,agent,19,3,857,jl,16,128,128,0.14935822637106183,4.054298818227393,-0.1004077145215615,0.0010534660626692488,0.2421875,False
agent_prefix,agent,19,3,857,jl,32,128,128,0.14935822637106183,0.014462402095175233,0.9998965188463976,0.9960463194496251,0.3671875,True
agent_prefix,agent,19,3,857,jl,64,128,128,0.14935822637106183,0.09971202791403526,0.9953755492764217,0.9785156970417638,0.4921875,True
agent_prefix,agent,19,3,857,jl,128,128,128,0.14935822637106183,0.032975101437302666,0.9994834261357642,0.9919930498316695,0.453125,True
agent_prefix,agent,19,3,857,block_centroid,32,128,153,0.17852975495915985,5.34451695197485,0.33265642422859787,0.07233854075445859,0.5625,False
agent_prefix,agent,19,3,857,block_upperbound,32,128,153,0.17852975495915985,0.0025759037922192317,0.9999977741182257,0.999221055223298,0.3359375,True
agent_prefix,agent,19,3,857,recency_router,64,128,128,0.14935822637106183,5.358801595992818,0.33359727360028896,0.07211392843795256,0.46875,False
agent_prefix,agent,19,3,857,sink_recent_router,64,128,132,0.15402567094515754,0.0021450086911745363,0.999998438999801,0.9993491508825789,0.4453125,True
agent_prefix,agent,19,4,857,jl,8,8,8,0.009334889148191364,0.4611892771217198,0.910692477780194,0.9073537356062503,0.125,False
agent_prefix,agent,19,4,857,jl,16,8,8,0.009334889148191364,0.46119377103381776,0.9106899961390634,0.9073570345839688,0.125,False
agent_prefix,agent,19,4,857,jl,32,8,8,0.009334889148191364,0.43791064796961743,0.9152942251874198,0.9137759386466764,0.25,False
agent_prefix,agent,19,4,857,jl,64,8,8,0.009334889148191364,0.29427272831195767,0.965304645856378,0.9333306033195358,0.25,False
agent_prefix,agent,19,4,857,jl,128,8,8,0.009334889148191364,5.67873062761717,-0.2989490507285998,1.811953316370711e-05,0.0,False
agent_prefix,agent,19,4,857,block_centroid,32,8,25,0.029171528588098017,4.5624829900669726,0.18785330636166633,0.09111293910412191,0.875,False
agent_prefix,agent,19,4,857,block_upperbound,32,8,25,0.029171528588098017,4.5624829900669726,0.18785330636166633,0.09111293910412191,0.875,False
agent_prefix,agent,19,4,857,recency_router,64,8,8,0.009334889148191364,5.450913595328184,0.2734087753199312,0.0687943312510219,0.625,False
agent_prefix,agent,19,4,857,sink_recent_router,64,8,12,0.014002333722287048,0.10057166950073998,0.9967314243405793,0.9761510075506784,0.75,False
agent_prefix,agent,19,4,857,jl,8,16,16,0.01866977829638273,0.4611748174006586,0.9106957154609195,0.9073593166580673,0.0625,False
agent_prefix,agent,19,4,857,jl,16,16,16,0.01866977829638273,0.46118948152504663,0.9106907287930083,0.9073599032696534,0.0625,False
agent_prefix,agent,19,4,857,jl,32,16,16,0.01866977829638273,0.3517571833339887,0.9398808231183321,0.9350213839975768,0.4375,False
agent_prefix,agent,19,4,857,jl,64,16,16,0.01866977829638273,0.29423943680519393,0.9653073456954803,0.9333471393351565,0.125,False
agent_prefix,agent,19,4,857,jl,128,16,16,0.01866977829638273,5.211632308585114,-0.14330069689784902,0.0016137906886693348,0.0,False
agent_prefix,agent,19,4,857,block_centroid,32,16,25,0.029171528588098017,4.5624829900669726,0.18785330636166633,0.09111293910412191,0.9375,False
agent_prefix,agent,19,4,857,block_upperbound,32,16,25,0.029171528588098017,4.5624829900669726,0.18785330636166633,0.09111293910412191,0.9375,False
agent_prefix,agent,19,4,857,recency_router,64,16,16,0.01866977829638273,5.011544927811525,0.25426347005893796,0.07509486740113396,0.5,False
agent_prefix,agent,19,4,857,sink_recent_router,64,16,20,0.023337222870478413,0.08371894893753225,0.9974670654477642,0.9824515437007905,0.5625,True
agent_prefix,agent,19,4,857,jl,8,32,32,0.03733955659276546,0.46062469287200103,0.9107141817980826,0.9081322587337726,0.0625,False
agent_prefix,agent,19,4,857,jl,16,32,32,0.03733955659276546,0.46092654146405954,0.9107521867686333,0.907445682754947,0.0625,False
agent_prefix,agent,19,4,857,jl,32,32,32,0.03733955659276546,0.35155969511829194,0.9399314790319612,0.935098933168628,0.28125,False
agent_prefix,agent,19,4,857,jl,64,32,32,0.03733955659276546,0.22602113132757787,0.9819349464996471,0.9508966540157907,0.15625,False
agent_prefix,agent,19,4,857,jl,128,32,32,0.03733955659276546,0.44585669336741507,0.9150885025567759,0.911412354162234,0.125,False
agent_prefix,agent,19,4,857,block_centroid,32,32,57,0.06651108518086347,0.003780919970991409,0.9999953210211715,0.9989779568128468,0.84375,True
agent_prefix,agent,19,4,857,block_upperbound,32,32,57,0.06651108518086347,4.561857385436736,0.1877982765710274,0.09113456450324317,0.75,False
agent_prefix,agent,19,4,857,recency_router,64,32,32,0.03733955659276546,4.561966811944856,0.18779218612720225,0.09113006595864112,0.75,False
agent_prefix,agent,19,4,857,sink_recent_router,64,32,36,0.042007001166861145,0.006150021369252602,0.999985597547086,0.9984867422582975,0.78125,True
agent_prefix,agent,19,4,857,jl,8,64,64,0.07467911318553092,0.454847114032607,0.9114721375676708,0.9106319073997429,0.15625,False
agent_prefix,agent,19,4,857,jl,16,64,64,0.07467911318553092,0.4557055100504208,0.9116877149717215,0.9098043735537987,0.109375,False
agent_prefix,agent,19,4,857,jl,32,64,64,0.07467911318553092,0.3480421332120071,0.9405287435217148,0.9381912541128267,0.3125,False
agent_prefix,agent,19,4,857,jl,64,64,64,0.07467911318553092,0.21810447394972599,0.9824366209464118,0.9543065826485869,0.1875,False
agent_prefix,agent,19,4,857,jl,128,64,64,0.07467911318553092,0.2432266272843827,0.9752358652576402,0.9476311706062922,0.25,False
agent_prefix,agent,19,4,857,block_centroid,32,64,89,0.10385064177362893,0.0030290046386970016,0.9999969907973573,0.9991594594483449,0.609375,True
agent_prefix,agent,19,4,857,block_upperbound,32,64,89,0.10385064177362893,0.0037217939827712348,0.9999954583317068,0.9989995822119682,0.5,True
agent_prefix,agent,19,4,857,recency_router,64,64,64,0.07467911318553092,4.560510006584093,0.18762978829099167,0.09118695240941686,0.421875,False
agent_prefix,agent,19,4,857,sink_recent_router,64,64,68,0.07934655775962661,0.005998578862347802,0.9999862047610975,0.9985436287090732,0.453125,True
agent_prefix,agent,19,4,857,jl,8,128,128,0.14935822637106183,0.43920634095832933,0.9151549186890497,0.9170919010596709,0.2109375,False
agent_prefix,agent,19,4,857,jl,16,128,128,0.14935822637106183,0.18663519797487294,0.9869849520846151,0.9635781409442968,0.2421875,False
agent_prefix,agent,19,4,857,jl,32,128,128,0.14935822637106183,0.33084699073367596,0.9448181835162811,0.9486194932474926,0.3515625,False
agent_prefix,agent,19,4,857,jl,64,128,128,0.14935822637106183,0.1927760981182238,0.9858416518450301,0.9636186111915649,0.328125,False
agent_prefix,agent,19,4,857,jl,128,128,128,0.14935822637106183,0.1801617788673298,0.9884362322923999,0.9649808663474905,0.359375,False
agent_prefix,agent,19,4,857,block_centroid,32,128,153,0.17852975495915985,0.002054469512165981,0.9999985708669754,0.9994540048251803,0.578125,True
agent_prefix,agent,19,4,857,block_upperbound,32,128,153,0.17852975495915985,0.0036003296690783567,0.9999957316614166,0.9990333041999443,0.375,True
agent_prefix,agent,19,4,857,recency_router,64,128,128,0.14935822637106183,0.0027799653601083755,0.9999974689129557,0.9992334727536402,0.484375,True
agent_prefix,agent,19,4,857,sink_recent_router,64,128,132,0.15402567094515754,0.0027528161987738524,0.9999975047580651,0.9992491669876334,0.4921875,True
agent_prefix,agent,19,5,857,jl,8,8,8,0.009334889148191364,3.2089398767681194,-0.0868689278741888,0.0005639995820877736,0.0,False
agent_prefix,agent,19,5,857,jl,16,8,8,0.009334889148191364,1.067413324779203,0.2717112234431106,0.6499172635850644,0.125,False
agent_prefix,agent,19,5,857,jl,32,8,8,0.009334889148191364,3.3017954478250786,0.18053809242865798,0.001004461740014842,0.0,False
agent_prefix,agent,19,5,857,jl,64,8,8,0.009334889148191364,2.590175261758238,0.22966196491711116,0.0025320129278793113,0.0,False
agent_prefix,agent,19,5,857,jl,128,8,8,0.009334889148191364,3.5084177016084745,0.908596706166831,0.11877594118560886,0.25,False
agent_prefix,agent,19,5,857,block_centroid,32,8,25,0.029171528588098017,2.307838973377454,0.9024086968415513,0.29750778818978185,0.875,False
agent_prefix,agent,19,5,857,block_upperbound,32,8,25,0.029171528588098017,2.307838973377454,0.9024086968415513,0.29750778818978185,0.875,False
agent_prefix,agent,19,5,857,recency_router,64,8,8,0.009334889148191364,2.76937899678197,0.9189120694615668,0.2472203744125849,0.875,False
agent_prefix,agent,19,5,857,sink_recent_router,64,8,12,0.014002333722287048,0.19581603613030324,0.9858630793076111,0.8970475105948988,1.0,False
agent_prefix,agent,19,5,857,jl,8,16,16,0.01866977829638273,1.0662998172053457,0.2714779398176719,0.6509888587311932,0.0625,False
agent_prefix,agent,19,5,857,jl,16,16,16,0.01866977829638273,1.0647080476538517,0.2736274319961905,0.6513034212775618,0.0625,False
agent_prefix,agent,19,5,857,jl,32,16,16,0.01866977829638273,2.762733787671864,0.18454520535600555,0.001798079130306185,0.0,False
agent_prefix,agent,19,5,857,jl,64,16,16,0.01866977829638273,1.0624634517010543,0.2757562955568321,0.6522943079776479,0.0625,False
agent_prefix,agent,19,5,857,jl,128,16,16,0.01866977829638273,3.4826283475009894,0.908474864911168,0.11956247569028762,0.125,False
agent_prefix,agent,19,5,857,block_centroid,32,16,25,0.029171528588098017,2.307838973377454,0.9024086968415513,0.29750778818978185,0.9375,False
agent_prefix,agent,19,5,857,block_upperbound,32,16,25,0.029171528588098017,2.307838973377454,0.9024086968415513,0.29750778818978185,0.9375,False
agent_prefix,agent,19,5,857,recency_router,64,16,16,0.01866977829638273,2.5027985826085426,0.912656007698168,0.26799804192291476,0.625,False
agent_prefix,agent,19,5,857,sink_recent_router,64,16,20,0.023337222870478413,0.16523318268227918,0.9884956826021267,0.9178251781052287,0.6875,False
agent_prefix,agent,19,5,857,jl,8,32,32,0.03733955659276546,1.0622126802497651,0.2739935713252386,0.6531185627624403,0.03125,False
agent_prefix,agent,19,5,857,jl,16,32,32,0.03733955659276546,1.0536618856385842,0.28025287262035065,0.656852053858274,0.09375,False
agent_prefix,agent,19,5,857,jl,32,32,32,0.03733955659276546,2.5884168333565825,0.10926461398019652,0.003993210923929537,0.0,False
agent_prefix,agent,19,5,857,jl,64,32,32,0.03733955659276546,0.5445962241199892,0.8401177425262942,0.7511260498857293,0.09375,False
agent_prefix,agent,19,5,857,jl,128,32,32,0.03733955659276546,3.2979570542026826,0.9166141184082065,0.18889848660686637,0.15625,False
agent_prefix,agent,19,5,857,block_centroid,32,32,57,0.06651108518086347,2.242650985384031,0.9002382222666075,0.3056170195728429,0.8125,False
agent_prefix,agent,19,5,857,block_upperbound,32,32,57,0.06651108518086347,2.299100572246886,0.9021189288541026,0.2988769044465045,0.75,False
agent_prefix,agent,19,5,857,recency_router,64,32,32,0.03733955659276546,2.296654680749133,0.9017882918681114,0.2990923732699837,0.75,False
agent_prefix,agent,19,5,857,sink_recent_router,64,32,36,0.042007001166861145,0.11135234353621766,0.9948025770681291,0.9489195094522976,0.78125,False
agent_prefix,agent,19,5,857,jl,8,64,64,0.07467911318553092,1.0561351769840865,0.2766203416035369,0.6587949940042996,0.078125,False
